10 Q0 first1181_12_000604 1 -6.71768 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000607 2 -7.26709 GRIUM_EN_UMLSDEFPara2
10 Q0 mendo3672_12_000391 3 -7.63293 GRIUM_EN_UMLSDEFPara2
10 Q0 mendo3672_12_000487 4 -7.6433 GRIUM_EN_UMLSDEFPara2
10 Q0 derma2523_12_001869 5 -7.71385 GRIUM_EN_UMLSDEFPara2
10 Q0 mendo3672_12_000459 6 -7.77559 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000421 7 -7.96551 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000404 8 -8.00286 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000059 9 -8.0265 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000398 10 -8.03153 GRIUM_EN_UMLSDEFPara2
10 Q0 aswee0953_12_000916 11 -8.0356 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000197 12 -8.04722 GRIUM_EN_UMLSDEFPara2
10 Q0 clini0836_12_064301 13 -8.07444 GRIUM_EN_UMLSDEFPara2
10 Q0 skinc4434_12_000807 14 -8.09412 GRIUM_EN_UMLSDEFPara2
10 Q0 mendo3672_12_000421 15 -8.0988 GRIUM_EN_UMLSDEFPara2
10 Q0 acne.0907_12_000261 16 -8.11133 GRIUM_EN_UMLSDEFPara2
10 Q0 wiki.0842_12_005780 17 -8.11302 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000830 18 -8.11716 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000180 19 -8.1313 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000072 20 -8.14265 GRIUM_EN_UMLSDEFPara2
10 Q0 pathg3984_12_000270 21 -8.14567 GRIUM_EN_UMLSDEFPara2
10 Q0 patho3986_12_001019 22 -8.14764 GRIUM_EN_UMLSDEFPara2
10 Q0 aswee0953_12_000855 23 -8.15207 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000427 24 -8.16173 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000841 25 -8.17253 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000191 26 -8.1841 GRIUM_EN_UMLSDEFPara2
10 Q0 first1181_12_000829 27 -8.18577 GRIUM_EN_UMLSDEFPara2
10 Q0 iemil3241_12_000030 28 -8.21273 GRIUM_EN_UMLSDEFPara2
10 Q0 maace3540_12_001636 29 -8.22704 GRIUM_EN_UMLSDEFPara2
