32 Q0 carin2256_12_000013 1 11.3925 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011704 2 10.3702 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_005235 3 10.3681 Xapian_BM25_bs4_dale_log
32 Q0 vital4916_12_000835 4 10.3122 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011701 5 10.3004 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_005232 6 10.2984 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000788 7 10.1223 Xapian_BM25_bs4_dale_log
32 Q0 theba4636_12_000165 8 10.0578 Xapian_BM25_bs4_dale_log
32 Q0 skinc4437_12_001556 9 9.9285 Xapian_BM25_bs4_dale_log
32 Q0 virtu4913_12_000943 10 9.9177 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_014911 11 9.8637 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_014924 12 9.8264 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_001636 13 9.8105 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002429 14 9.7256 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_001657 15 9.718 Xapian_BM25_bs4_dale_log
32 Q0 baby-2032_12_000072 16 9.6858 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002432 17 9.678 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_007215 18 9.5897 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000802 19 9.5889 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_001191 20 9.5751 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_007217 21 9.5459 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002036 22 9.5086 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001250 23 9.5079 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011908 24 9.4856 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002027 25 9.4306 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001918 26 9.4051 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011905 27 9.3944 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001879 28 9.3637 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001930 29 9.3637 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002423 30 9.3544 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002433 31 9.2873 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000797 32 9.2726 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001646 33 9.2173 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001509 34 9.2168 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001722 35 9.2168 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002020 36 9.1948 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000911 37 9.1828 Xapian_BM25_bs4_dale_log
32 Q0 every2870_12_000062 38 9.1359 Xapian_BM25_bs4_dale_log
32 Q0 chkd.2351_12_001439 39 9.1171 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001933 40 9.0902 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001878 41 9.0716 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001929 42 9.0716 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002022 43 9.0437 Xapian_BM25_bs4_dale_log
32 Q0 theba4636_12_000127 44 8.9679 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_012018 45 8.9057 Xapian_BM25_bs4_dale_log
32 Q0 vital4916_12_001053 46 8.9052 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_003329 47 8.8941 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_014404 48 8.8922 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_012025 49 8.8754 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_012014 50 8.8754 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_014400 51 8.8587 Xapian_BM25_bs4_dale_log
32 Q0 skinc4437_12_002414 52 8.8397 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_013245 53 8.8282 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_006842 54 8.8271 Xapian_BM25_bs4_dale_log
32 Q0 drugs2710_12_000203 55 8.8181 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_000880 56 8.8101 Xapian_BM25_bs4_dale_log
32 Q0 every2870_12_006975 57 8.8015 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_013241 58 8.8004 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_006838 59 8.7993 Xapian_BM25_bs4_dale_log
32 Q0 baby-2032_12_000232 60 8.7932 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001222 61 8.7524 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001914 62 8.7367 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002436 63 8.7327 Xapian_BM25_bs4_dale_log
32 Q0 chkd.2351_12_001594 64 8.7201 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001872 65 8.7082 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_001917 66 8.7082 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000894 67 8.6944 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_000591 68 8.69 Xapian_BM25_bs4_dale_log
32 Q0 baby-2032_12_000126 69 8.6827 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000782 70 8.6806 Xapian_BM25_bs4_dale_log
32 Q0 derma1075_12_000516 71 8.6655 Xapian_BM25_bs4_dale_log
32 Q0 derma1075_12_000285 72 8.6641 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_001623 73 8.6584 Xapian_BM25_bs4_dale_log
32 Q0 skinc4437_12_001192 74 8.6527 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_007218 75 8.6409 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_000963 76 8.6338 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_000835 77 8.6338 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_000299 78 8.6284 Xapian_BM25_bs4_dale_log
32 Q0 natio3787_12_000364 79 8.6271 Xapian_BM25_bs4_dale_log
32 Q0 chkd.2351_12_002192 80 8.6271 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_002501 81 8.6173 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_010846 82 8.6158 Xapian_BM25_bs4_dale_log
32 Q0 derma2523_12_001563 83 8.6149 Xapian_BM25_bs4_dale_log
32 Q0 natio3787_12_000304 84 8.6143 Xapian_BM25_bs4_dale_log
32 Q0 natio3787_12_000374 85 8.6076 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_007229 86 8.5966 Xapian_BM25_bs4_dale_log
32 Q0 homeb3181_12_000071 87 8.595 Xapian_BM25_bs4_dale_log
32 Q0 baby-2032_12_000092 88 8.588 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_002497 89 8.5806 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_010842 90 8.5792 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011988 91 8.5708 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_013102 92 8.5708 Xapian_BM25_bs4_dale_log
32 Q0 nhslo3844_12_006646 93 8.5693 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002030 94 8.5675 Xapian_BM25_bs4_dale_log
32 Q0 skinc4434_12_002421 95 8.5498 Xapian_BM25_bs4_dale_log
32 Q0 natio3787_12_000329 96 8.5479 Xapian_BM25_bs4_dale_log
32 Q0 fromy1190_12_000824 97 8.5366 Xapian_BM25_bs4_dale_log
32 Q0 carin2256_12_000154 98 8.5241 Xapian_BM25_bs4_dale_log
32 Q0 fromy1190_12_001069 99 8.5192 Xapian_BM25_bs4_dale_log
32 Q0 natio3787_12_000627 100 8.5164 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_013099 101 8.5141 Xapian_BM25_bs4_dale_log
32 Q0 nhslo1393_12_011985 102 8.5141 Xapian_BM25_bs4_dale_log
32 Q0 iemil3241_12_000901 103 8.5136 Xapian_BM25_bs4_dale_log
